7.849281447006614343e+00,7.493121022372525530e+00
6.603979920157546646e-01,6.813970973824620136e-01
1.839663608569964248e+00,1.752794831880029935e+00
1.509609148837614434e+00,1.768413613771612880e+00
1.197177396370044988e+01,1.326505735080888826e+01
8.806799074330996291e+00,8.985204145267079667e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.238239840121682978e+00,3.450582742366738564e+00
5.966545212611639171e-01,7.469190596722755648e-01
1.021723671505474762e+01,1.053735027145138403e+01
1.962345111640657436e+01,1.722398515795255491e+01
3.343614715551682082e+01,3.663656375845400248e+01
1.295382235910263269e+01,1.020522036115057141e+01
2.949821957659196858e+00,3.004576550547020553e+00
3.638879905737017140e+00,3.194383896390693867e+00
8.463728213030597303e+00,7.546474166589089094e+00
1.909865553097009672e+00,1.982209802447050251e+00
9.864163870363425346e+00,1.065498445705328301e+01
1.505344054277351162e+01,1.697790228783293998e+01
5.301441905307288316e+00,5.765923557259602816e+00
2.373094390368521189e+01,2.614390191300146782e+01
2.269402598770639301e+01,2.094215250267691530e+01
3.740564565698222310e+01,3.510567103037607239e+01
1.059518026083966191e+01,9.290825631748401037e+00
1.164860880676573229e+00,1.181264795441555826e+00
2.587170306734831171e-01,2.180942468979596982e-01
3.056489885049653665e+01,3.276410830677773589e+01
7.287014964619253021e+00,5.695804803497463098e+00
5.092067660818306862e+00,5.790339584883204438e+00
8.051758851874001977e+00,8.621421028626073735e+00
7.749152953713416281e+00,7.240790208190099442e+00
2.756708767502485458e+01,2.525577962312082647e+01
1.874615045859567886e+01,1.699528164587089663e+01
3.727678722553562096e+01,3.767941124824233867e+01
1.551689661056013136e+01,1.508849773427101404e+01
2.352392838861925739e+00,2.075929876641976257e+00
1.160932610792434616e+01,1.130169084485328845e+01
6.184503234088472468e+00,5.707514325344284600e+00
4.629580562772444452e+00,5.620201841525334530e+00
2.437299899591896235e+01,2.561383220446204589e+01
1.877318672521502307e+01,1.966730002760029095e+01
4.161012943086361560e+01,4.282310569910411857e+01
1.315325915071468899e+01,1.061599674131196913e+01
1.801247632061634407e+00,1.280078605024960403e+00
1.033484007261557913e+01,8.795382531211311417e+00
7.393724226434694735e+00,7.404039712810400964e+00
4.758739103885289268e+01,5.214083361227019964e+01
1.113661976068562609e+01,9.228683742373819499e+00
2.195764457804549430e+00,2.026146570423359883e+00
5.564644298610687656e+01,6.144920730214730753e+01
1.866197125992518480e+01,1.977225161897156269e+01
2.333439225000645934e+00,1.546123625594891360e+00
8.046679060414062334e+00,7.969749784646403157e+00
1.979671974521692857e+00,1.613450554217964905e+00
1.722996513474063907e+00,1.630751140847453318e+00
6.518200039118321243e+00,5.864134640219065275e+00
1.187526516061204518e+01,1.145601529984601541e+01
3.849011040538738548e+00,4.333450741970708897e+00
4.164947759600204691e+00,3.149032349810137354e+00
2.859058345076036289e+01,2.864079209712673801e+01
2.271154701350095451e+00,3.266209045238502640e+00
4.795092933852998840e+00,5.413961765567972151e+00
4.379466964310029908e+01,3.743176295973695034e+01
1.562143300126049894e+01,1.618405183718459384e+01
3.109520734750375048e+00,3.306303000994390562e+00
3.244368244794622314e+01,3.142433046005490382e+01
3.372738609277085686e+01,3.579545682951860641e+01
2.815866267990331906e+00,3.458820002976855434e+00
1.580320197585617947e+01,1.665987833826582687e+01
3.221133067753773283e+00,4.228032425386013315e+00
1.644013957442809470e+01,1.426934508506339050e+01
9.148321871808283490e+00,8.853981619569443851e+00
6.006699017018395814e+00,7.233903481810664893e+00
1.870630047548561237e+01,1.646596666810546594e+01
6.060840453893425739e+00,5.600557967045282304e+00
1.298774462705161614e+00,1.481490185106045132e+00
1.004104907158101945e+01,9.866108087854582820e+00
1.546101978877918448e+01,1.899567988009926012e+01
7.122706069391683492e+00,5.175351905236375671e+00
3.517725135431502537e+01,3.530162561641715513e+01
2.206904699026125982e+01,2.376609190545510586e+01
4.642586158565186416e+00,5.172912420882849638e+00
1.982901159248106282e+00,1.467493277929624806e+00
8.734953645318178639e-01,6.252361934350892936e-01
5.470494621022514714e-01,8.905361448474333752e-01
7.016838768779050994e+00,5.385939020443260894e+00
1.156684899625066265e+00,1.038160967308700000e+00
9.474004255448969403e+00,7.938406427572099133e+00
1.680722834997889592e+01,1.652941104984390108e+01
5.564824859216876085e+00,6.021566140848474191e+00
1.067702636741027966e+01,1.038627313671612562e+01
9.922760747869192599e+00,9.291686791197328432e+00
3.321312594811328456e+00,2.920284243461080731e+00
6.060064740570025421e+00,6.328359313049079837e+00
7.489715630052161899e+00,6.888923662429438544e+00
1.528428553072891205e+01,1.586072351499061917e+01
1.207297951145541148e+01,1.132681704136559375e+01
1.212961309564261825e+01,1.156015090177623428e+01
3.139504075899906610e+01,3.171930808353133102e+01
1.085354596824262430e+01,1.121880551349804200e+01
1.158546208687585022e+01,9.482101672361192612e+00
1.123317301881770902e+01,1.145263909556657467e+01
4.243665299418949211e+00,4.485634179291400514e+00
9.873215472915340740e+00,8.515185907463630244e+00
1.757033723813919757e+00,1.460883316240344953e+00
1.811454493211156702e+01,1.927112824098900035e+01
4.215902763359844130e+01,3.745817157887363891e+01
1.554093216998955285e+01,1.850009593899044091e+01
6.369869841330563887e+00,3.951207205417218482e+00
5.479349659639625614e+00,4.228602199519092331e+00
1.433762351892567466e+01,1.751141254921942547e+01
4.857043271125300876e+00,5.294510396408328212e+00
1.493347672476612509e+01,1.481388189036204750e+01
3.058112878826392134e+01,3.402347273714957510e+01
5.817937640315088643e+00,7.154674782477818518e+00
4.812459277916557809e+00,4.481345112506367023e+00
9.296960107523940309e+00,1.094382277450899643e+01
5.568764942584684796e+00,7.064107214976817595e+00
1.732609731142316978e+00,1.488089828545754889e+00
1.606304346533681837e+01,1.573972079440452809e+01
5.508316343365003753e+00,4.878102664608181982e+00
2.547001551921970375e+01,2.656555638898563032e+01
2.046016429634189837e+00,2.473390579850388793e+00
8.141298569429189502e-01,5.977259906811071000e-01
4.540908862428161719e+00,3.313056777040932044e+00
2.142032804611016417e+01,2.156613379159101385e+01
2.417575015405746441e+01,2.296373015083586466e+01
6.173712574000256303e-01,7.862557629013878779e-01
7.657664551153344767e+00,6.468161889393125641e+00
3.113368852844376811e+00,3.089362571946072222e+00
4.076970136156814917e+00,2.835959665840861454e+00
1.510206997480140600e+01,1.331731921828486698e+01
7.149269181402658768e-01,6.560884218956852809e-01
1.115839405102988957e+00,6.682344704234768340e-01
1.280462431568509807e+01,1.235482711921854637e+01
1.610955098261018392e+01,1.769417628834541034e+01
8.465852859176644429e+00,7.469699413787664000e+00
1.718880123915924685e+01,2.164883432664559493e+01
1.693886618322382631e+01,1.765273727073067533e+01
1.006339343006546017e+01,8.834755579741759846e+00
9.244547907128561448e+00,7.301036215718019307e+00
4.965223875971625844e+00,5.265471218873414294e+00
5.707004197770066511e+00,5.042662366505062721e+00
1.025102110313151238e+00,6.948256321518961887e-01
5.958965460036031558e+00,5.257279281050864839e+00
3.964026803806404153e+00,3.768445534663842800e+00
5.388111010938579248e+00,3.417402585367732115e+00
1.000513090646752978e+01,1.067591127263592554e+01
1.043260857808251529e+01,1.112874552207927081e+01
2.151511369956574882e+00,2.472095835828792332e+00
2.745693372205081140e+00,2.037318624705244385e+00
9.179718779202684642e-01,6.484078122511752751e-01
1.730624100625512751e+00,3.005388201066738318e+00
1.814229549930969299e+00,2.245093617338796754e+00
6.583820254523873317e+00,5.254197846012465867e+00
9.019356873997949720e+00,9.195099966493128107e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.199767352911139007e+01,1.427679111036533399e+01
1.274401722604309661e+01,1.374817067681109428e+01
1.458461491906668517e+00,9.529533202893667454e-01
4.245451064895159021e+01,4.378300423126302121e+01
1.148319519198930294e+01,1.234588328303031091e+01
1.386912005374458623e+01,1.574362629345005793e+01
7.458733539328518125e-01,6.932404790210606738e-01
8.713929036475626111e-01,8.136481072967428618e-01
2.672043371843282245e+01,2.696696411287933870e+01
1.847458215507184587e+00,3.709447179302509223e+00
2.125811613878278550e+01,2.008026705464169837e+01
1.532345160713368593e+01,1.703792869876579630e+01
8.084844941739220303e+00,7.319168059975291740e+00
3.084911545429955382e+00,3.162524311042522740e+00
1.964730131119928913e+01,2.043278172163688211e+01
1.770826153760786559e+00,1.138788290342494625e+00
4.011881734857589143e-01,6.442333413933313269e-01
5.162260588315160881e+00,5.691586204007744954e+00
1.930498572636432897e+01,2.090240678396704155e+01
3.623287281017179673e+00,3.016265790719747208e+00
2.578755948176493895e+00,2.858756074801603209e+00
8.353865754601887517e+00,7.604117022922916469e+00
9.022227798538636989e+00,6.152097170203596477e+00
3.267771000241598944e+00,2.691789898156137895e+00
2.279799519726165613e+01,2.174426990084288391e+01
1.516434893475079981e+01,1.663838843433297754e+01
1.482111959071518825e+00,2.014512030176157875e+00
6.129581420102530487e+00,5.949300772664345871e+00
1.334891519225308443e+01,1.372640447504120154e+01
7.809806760681560434e+00,8.202394668870532257e+00
2.406217143113993018e+01,2.205388416223198433e+01
3.738370255485182092e+00,3.978482622864405904e+00
1.394406705250261247e+01,1.372078807451055660e+01
2.412390112720014024e+00,3.708673949612153020e+00
1.369580491661052513e+01,1.207247223796595037e+01
8.923614412485365577e+00,9.547185420305371650e+00
1.722793794558328173e+01,2.066554900518093518e+01
1.699196293396902924e+00,1.632198223017066185e+00
6.733231355071929158e+00,7.152312807252198645e+00
5.269928018002078218e+00,4.558114577775877585e+00
7.402856381622993087e-01,9.381879897572795723e-01
2.470442307251083047e+00,3.044180719245302758e+00
1.119700159070655943e+01,1.146590545117330784e+01
5.463193114042000254e+00,5.103677205934731731e+00
1.342732896587992997e+01,1.431235066359125874e+01
1.574742990295488276e+01,1.275494508355138201e+01
5.413684268890320839e-01,4.912456326381099414e-01
2.388245589063690666e+00,1.528713237760764176e+00
2.637884786249681568e+01,2.324117424727586823e+01
2.178059538667949369e+01,2.310742750903248321e+01
2.276721692744031245e+01,2.300721392504432927e+01
1.503010637401720473e+00,5.357801142526567029e-01
3.271284563376458898e+00,4.157786003652603313e+00
1.169093626670634478e+01,1.104189632413482691e+01
2.395221174695714605e+00,2.173437177300918233e+00
5.304667198150056606e+00,5.025786177143477751e+00
7.029107343257177121e-01,6.393601198529342833e-01
3.738902038462962452e+01,3.716385239629533288e+01
8.607870648275302017e+00,8.593890340199319411e+00
1.095926372484434363e+00,1.594709968596425664e+00
9.169219323477340922e+00,9.794715177871696099e+00
5.838421402244527769e+00,4.699521132375979349e+00
1.169534324732490482e+01,1.267276314826630390e+01
1.294907878714807836e+01,1.400254263167902380e+01
1.458365980522797978e+00,1.082179654707086103e+00
1.053324455902818890e+01,1.247010268243201025e+01
9.567535188856949091e+00,9.842042001596475131e+00
1.278086983408535815e+01,1.211196534536014546e+01
1.285529022754732509e+01,1.468882949277417538e+01
1.452701499226224868e+01,1.406832953410420473e+01
7.611987972451829121e-01,6.450063580007165953e-01
7.805966961952147010e+00,6.685597596008152621e+00
