Episode,Step,State,Action,Reward,Penalty,Penalty Reasons,Energy Efficiency
93,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",0,33.92424242424242,0,[],2.4242424242424243
94,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",5,33.92424242424242,0,[],2.4242424242424243
95,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",2,33.92424242424242,0,[],2.4242424242424243
96,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",5,33.92424242424242,0,[],2.4242424242424243
97,0,"[[3.0, 7.0, 1.0, 1.0, 695.6521739130435, 592.5925925925926, 206.0, 214.0]]",4,0.5672494440610372,30.0,['SBS 0 underloaded with 3 UEs'],3.0672494440610385
98,0,"[[3.0, 7.0, 1.0, 1.0, 695.6521739130435, 592.5925925925926, 206.0, 214.0]]",5,0.5672494440610372,30.0,['SBS 0 underloaded with 3 UEs'],3.0672494440610385
99,0,"[[2.0, 8.0, 1.0, 1.0, 727.2727272727273, 571.4285714285714, 204.0, 216.0]]",4,0,30.0,['SBS 0 underloaded with 2 UEs'],3.092145949288806
100,0,"[[3.0, 7.0, 1.0, 1.0, 695.6521739130435, 592.5925925925926, 206.0, 214.0]]",5,0.5672494440610372,30.0,['SBS 0 underloaded with 3 UEs'],3.0672494440610385
101,0,"[[1.0, 9.0, 1.0, 1.0, 761.9047619047619, 551.7241379310345, 202.0, 218.0]]",4,0,30.0,['SBS 0 underloaded with 1 UEs'],3.127687856751896
102,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,33.92424242424242,0,[],2.4242424242424243
103,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,33.92424242424242,0,[],2.4242424242424243
104,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",5,33.92424242424242,0,[],2.4242424242424243
105,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",4,33.92424242424242,0,[],2.4242424242424243
106,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",2,33.92424242424242,0,[],2.4242424242424243
107,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",4,33.92424242424242,0,[],2.4242424242424243
108,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",3,33.92424242424242,0,[],2.4242424242424243
109,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",5,33.92424242424242,0,[],2.4242424242424243
110,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",4,33.92424242424242,0,[],2.4242424242424243
111,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",2,33.92424242424242,0,[],2.4242424242424243
112,0,"[[4.0, 6.0, 1.0, 1.0, 666.6666666666667, 615.3846153846154, 208.0, 212.0]]",1,2.5525030525030523,30.0,['SBS 0 underloaded with 4 UEs'],3.0525030525030528
113,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,33.92424242424242,0,[],2.4242424242424243
114,0,"[[4.0, 6.0, 1.0, 1.0, 666.6666666666667, 615.3846153846154, 208.0, 212.0]]",1,2.5525030525030523,30.0,['SBS 0 underloaded with 4 UEs'],3.0525030525030528
115,0,"[[3.0, 7.0, 1.0, 1.0, 695.6521739130435, 592.5925925925926, 206.0, 214.0]]",1,0.5672494440610372,30.0,['SBS 0 underloaded with 3 UEs'],3.0672494440610385
116,0,"[[3.0, 7.0, 1.0, 1.0, 695.6521739130435, 592.5925925925926, 206.0, 214.0]]",2,0.5672494440610372,30.0,['SBS 0 underloaded with 3 UEs'],3.0672494440610385
117,0,"[[3.0, 7.0, 1.0, 1.0, 695.6521739130435, 592.5925925925926, 206.0, 214.0]]",5,0.5672494440610372,30.0,['SBS 0 underloaded with 3 UEs'],3.0672494440610385
118,0,"[[5.0, 5.0, 1.0, 1.0, 640.0, 640.0, 210.0, 210.0]]",5,36.04761904761905,0,[],3.0476190476190474
119,0,"[[4.0, 6.0, 1.0, 1.0, 666.6666666666667, 615.3846153846154, 208.0, 212.0]]",5,2.5525030525030523,30.0,['SBS 0 underloaded with 4 UEs'],3.0525030525030528
120,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,33.92424242424242,0,[],2.4242424242424243
121,0,"[[2.0, 8.0, 1.0, 1.0, 727.2727272727273, 571.4285714285714, 204.0, 216.0]]",1,0,30.0,['SBS 0 underloaded with 2 UEs'],3.092145949288806
122,0,"[[3.0, 7.0, 1.0, 1.0, 695.6521739130435, 592.5925925925926, 206.0, 214.0]]",1,0.5672494440610372,30.0,['SBS 0 underloaded with 3 UEs'],3.0672494440610385
123,0,"[[3.0, 7.0, 1.0, 1.0, 695.6521739130435, 592.5925925925926, 206.0, 214.0]]",1,0.5672494440610372,30.0,['SBS 0 underloaded with 3 UEs'],3.0672494440610385
124,0,"[[3.0, 7.0, 1.0, 1.0, 695.6521739130435, 592.5925925925926, 206.0, 214.0]]",2,0.5672494440610372,30.0,['SBS 0 underloaded with 3 UEs'],3.0672494440610385
125,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,33.92424242424242,0,[],2.4242424242424243
126,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",2,33.92424242424242,0,[],2.4242424242424243
127,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",3,33.92424242424242,0,[],2.4242424242424243
128,0,"[[4.0, 6.0, 1.0, 1.0, 666.6666666666667, 615.3846153846154, 208.0, 212.0]]",1,2.5525030525030523,30.0,['SBS 0 underloaded with 4 UEs'],3.0525030525030528
129,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,33.92424242424242,0,[],2.4242424242424243
130,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",5,33.92424242424242,0,[],2.4242424242424243
131,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",4,33.92424242424242,0,[],2.4242424242424243
132,0,"[[3.0, 7.0, 1.0, 1.0, 695.6521739130435, 592.5925925925926, 206.0, 214.0]]",1,0.5672494440610372,30.0,['SBS 0 underloaded with 3 UEs'],3.0672494440610385
133,0,"[[2.0, 8.0, 1.0, 1.0, 727.2727272727273, 571.4285714285714, 204.0, 216.0]]",2,0,30.0,['SBS 0 underloaded with 2 UEs'],3.092145949288806
134,0,"[[2.0, 8.0, 1.0, 1.0, 727.2727272727273, 571.4285714285714, 204.0, 216.0]]",5,0,30.0,['SBS 0 underloaded with 2 UEs'],3.092145949288806
135,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",3,33.92424242424242,0,[],2.4242424242424243
136,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",1,33.92424242424242,0,[],2.4242424242424243
137,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",5,33.92424242424242,0,[],2.4242424242424243
138,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",5,33.92424242424242,0,[],2.4242424242424243
139,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",1,33.92424242424242,0,[],2.4242424242424243
140,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",5,33.92424242424242,0,[],2.4242424242424243
141,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",0,33.92424242424242,0,[],2.4242424242424243
142,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",3,33.92424242424242,0,[],2.4242424242424243
143,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",0,33.92424242424242,0,[],2.4242424242424243
144,0,"[[4.0, 6.0, 1.0, 1.0, 666.6666666666667, 615.3846153846154, 208.0, 212.0]]",4,2.5525030525030523,30.0,['SBS 0 underloaded with 4 UEs'],3.0525030525030528
145,0,"[[2.0, 8.0, 1.0, 1.0, 727.2727272727273, 571.4285714285714, 204.0, 216.0]]",1,0,30.0,['SBS 0 underloaded with 2 UEs'],3.092145949288806
146,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",3,33.92424242424242,0,[],2.4242424242424243
147,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",5,33.92424242424242,0,[],2.4242424242424243
148,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",2,33.92424242424242,0,[],2.4242424242424243
149,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",1,33.92424242424242,0,[],2.4242424242424243
150,0,"[[5.0, 5.0, 1.0, 1.0, 640.0, 640.0, 210.0, 210.0]]",4,36.04761904761905,0,[],3.0476190476190474
151,0,"[[3.0, 7.0, 1.0, 1.0, 695.6521739130435, 592.5925925925926, 206.0, 214.0]]",5,0.5672494440610372,30.0,['SBS 0 underloaded with 3 UEs'],3.0672494440610385
152,0,"[[2.0, 8.0, 1.0, 1.0, 727.2727272727273, 571.4285714285714, 204.0, 216.0]]",5,0,30.0,['SBS 0 underloaded with 2 UEs'],3.092145949288806
153,0,"[[1.0, 9.0, 1.0, 1.0, 761.9047619047619, 551.7241379310345, 202.0, 218.0]]",1,0,30.0,['SBS 0 underloaded with 1 UEs'],3.127687856751896
154,0,"[[3.0, 7.0, 1.0, 1.0, 695.6521739130435, 592.5925925925926, 206.0, 214.0]]",4,0.5672494440610372,30.0,['SBS 0 underloaded with 3 UEs'],3.0672494440610385
155,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",3,33.92424242424242,0,[],2.4242424242424243
156,0,"[[10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0, 0.0]]",0,33.92424242424242,0,[],2.4242424242424243
157,0,"[[3.0, 7.0, 1.0, 1.0, 695.6521739130435, 592.5925925925926, 206.0, 214.0]]",4,0.5672494440610372,30.0,['SBS 0 underloaded with 3 UEs'],3.0672494440610385
158,0,"[[3.0, 7.0, 1.0, 1.0, 695.6521739130435, 592.5925925925926, 206.0, 214.0]]",2,0.5672494440610372,30.0,['SBS 0 underloaded with 3 UEs'],3.0672494440610385
159,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,33.92424242424242,0,[],2.4242424242424243
160,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",5,33.92424242424242,0,[],2.4242424242424243
161,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",4,33.92424242424242,0,[],2.4242424242424243
162,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,33.92424242424242,0,[],2.4242424242424243
163,0,"[[2.0, 8.0, 1.0, 1.0, 727.2727272727273, 571.4285714285714, 204.0, 216.0]]",1,0,30.0,['SBS 0 underloaded with 2 UEs'],3.092145949288806
164,0,"[[4.0, 6.0, 1.0, 1.0, 666.6666666666667, 615.3846153846154, 208.0, 212.0]]",4,2.5525030525030523,30.0,['SBS 0 underloaded with 4 UEs'],3.0525030525030528
165,0,"[[1.0, 9.0, 1.0, 1.0, 761.9047619047619, 551.7241379310345, 202.0, 218.0]]",2,0,30.0,['SBS 0 underloaded with 1 UEs'],3.127687856751896
166,0,"[[3.0, 7.0, 1.0, 1.0, 695.6521739130435, 592.5925925925926, 206.0, 214.0]]",5,0.5672494440610372,30.0,['SBS 0 underloaded with 3 UEs'],3.0672494440610385
167,0,"[[2.0, 8.0, 1.0, 1.0, 727.2727272727273, 571.4285714285714, 204.0, 216.0]]",2,0,30.0,['SBS 0 underloaded with 2 UEs'],3.092145949288806
