Thread ID,Epoch,Step,Reward
0,48,1,[0.23976351 0.4244028 ]
0,49,1,[0.18713524 0.52832163]
0,50,1,[0.18210189 0.51238987]
0,51,1,[0.13764069 0.55860137]
0,52,1,[0.15759932 0.55183375]
0,53,1,[0.18659722 0.48426042]
0,54,1,[0. 0.]
0,55,1,[0.06851827 0.62789506]
0,56,1,[0.15245268 0.60635416]
0,57,1,[0.14962077 0.53057702]
0,58,1,[0.09585012 0.58791199]
0,59,1,[0.20841449 0.52908892]
0,60,1,[0.16076522 0.50221745]
0,61,1,[0.14083095 0.50546083]
0,62,1,[0.21795173 0.50484075]
0,63,1,[0.13339023 0.52667112]
0,64,1,[0.27505982 0.41355216]
0,65,1,[0.11192925 0.58886509]
0,66,1,[0.14931341 0.52960326]
0,67,1,[0.12162891 0.55273178]
0,68,1,[0.18099316 0.51514713]
0,69,1,[0.19795872 0.50625158]
0,70,1,[0.18537981 0.47929778]
0,71,1,[0.16278923 0.57414574]
0,72,1,[0.11204523 0.59126047]
0,73,1,[0.22360803 0.47821015]
0,74,1,[0.16785756 0.52846835]
0,75,1,[0.13737706 0.54290436]
0,76,1,[0.24459462 0.43643146]
0,77,1,[0.18702575 0.47888689]
0,78,1,[0.16237198 0.50680599]
0,79,1,[0.09906755 0.51984216]
0,80,1,[0.20159103 0.47077536]
0,81,1,[0.10569701 0.56286967]
0,82,1,[0.18987068 0.5428747 ]
0,83,1,[0.16322858 0.51954881]
0,84,1,[0.1695613  0.54067914]
0,85,1,[0.12114192 0.54869475]
0,86,1,[0.17763115 0.5044896 ]
0,87,1,[0.15834362 0.55798792]
0,88,1,[0.19013626 0.4413791 ]
0,89,1,[0.15144489 0.55012988]
0,90,1,[0.2039339  0.52749014]
0,91,1,[0.09650377 0.59934936]
0,92,1,[0.14960425 0.52794307]
0,93,1,[0.17595692 0.49434809]
0,94,1,[0.19821377 0.45842998]
0,95,1,[0.24097687 0.39740812]
0,96,1,[0.15072493 0.53522526]
0,97,1,[0.161042   0.51933756]
0,98,1,[0.12427824 0.55330658]
0,99,1,[0.09063475 0.56424096]
0,100,1,[0.24181095 0.47134463]
0,101,1,[0.23755919 0.50607173]
0,102,1,[0.23528226 0.44540447]
0,103,1,[0.15578808 0.54286325]
0,104,1,[0.20951585 0.48619294]
0,105,1,[0.1246244  0.56092379]
0,106,1,[0.15365216 0.5452491 ]
0,107,1,[0.22517036 0.4385571 ]
0,108,1,[0.13349529 0.60721142]
0,109,1,[0.09609288 0.59033089]
0,110,1,[0.11528715 0.59472005]
0,111,1,[0.1859074  0.48147618]
0,112,1,[0.1813489  0.47342219]
0,113,1,[0.16123991 0.50849431]
0,114,1,[0.16402966 0.52520717]
0,115,1,[0.1221419  0.55690437]
0,116,1,[0.19168638 0.49562041]
0,117,1,[0.16689736 0.52177912]
0,118,1,[0.15879272 0.50148279]
0,119,1,[0.2448925  0.43607716]
