1.214950546608696835e-01,5.451712993035869870e-01
1.367745665965157398e-01,5.387470789347986733e-01
1.458572771371154098e-01,5.761152752417256773e-01
1.784915510149657214e-01,4.968476340381027812e-01
2.003381032158461361e-01,4.646542784250918268e-01
1.439348458718253121e-01,5.724202762106574971e-01
1.770951725268414545e-01,5.549855379242094600e-01
1.782866649871715503e-01,5.103913135698793235e-01
2.100962756270834952e-01,4.931328032147073714e-01
1.499183095482744255e-01,5.217103043652898675e-01
2.618567865606736822e-01,4.661672885988739634e-01
1.369621789480113816e-01,5.362215490249256922e-01
9.719417025356505424e-02,5.943308615326702293e-01
2.746585508017744814e-01,4.135430893097944982e-01
1.518741830773901458e-01,5.341901595369451528e-01
2.227205899678045553e-01,4.336886680487802015e-01
1.347826560403463658e-01,5.419719147960668781e-01
2.515137135414281522e-01,4.427747503770145254e-01
1.724095757221890124e-01,4.884336215180172247e-01
9.959729259893040920e-02,6.177259879070460258e-01
1.694442997059755762e-01,5.424853608857488352e-01
2.370435157069384347e-01,4.580189820527956202e-01
1.645855777862987035e-01,5.213852443623750998e-01
1.938267291944166526e-01,5.024474876797652145e-01
1.649145683766387871e-01,5.217650783863766462e-01
1.485788961305783140e-01,4.695274119753619080e-01
1.893715653842395208e-01,4.786537918935762637e-01
1.808231461025829323e-01,5.173417656865915149e-01
1.212923281960157640e-01,5.538126366726821015e-01
1.110746348701891761e-01,5.809747807421847821e-01
1.990384031153176747e-01,4.543708818421600681e-01
1.742111819603352485e-01,4.880446408040750028e-01
1.420414389901723529e-01,5.577550832968251049e-01
1.427978166376835945e-01,5.116827007167171759e-01
1.549292080520199566e-01,5.416820969140812014e-01
1.757022999236775018e-01,4.940557259720034788e-01
1.802949765349393385e-01,5.123475852191241575e-01
1.218342412352156623e-01,5.427452694636649699e-01
1.938661492918240803e-01,5.014449509941836247e-01
2.163840911088159014e-01,4.266353755978958828e-01
1.645498135165973652e-01,5.195404021562467500e-01
1.432420754032129873e-01,5.741640009130861699e-01
1.296975508043533010e-01,5.249518839796235570e-01
2.209172907258066532e-01,4.669587304401672800e-01
1.186754908292433769e-01,5.312260292445882826e-01
1.580464316170410444e-01,5.550864089616923680e-01
7.737692214534269697e-02,5.714218089813848378e-01
1.488872817766558332e-01,5.327342794982611318e-01
2.397635116589681148e-01,4.244027959102367742e-01
1.871352363420493992e-01,5.283216298665556199e-01
1.821018870128664757e-01,5.123898697194995133e-01
1.376406905270143866e-01,5.586013671143238435e-01
1.575993214736661763e-01,5.518337468429830306e-01
1.865972151417487623e-01,4.842604185667031547e-01
0.000000000000000000e+00,0.000000000000000000e+00
6.851827186334014108e-02,6.278950614818236131e-01
1.524526787628114055e-01,6.063541619634112978e-01
1.496207668616461040e-01,5.305770173093757869e-01
9.585012015922836359e-02,5.879119850761485022e-01
2.084144893351287386e-01,5.290889179790305707e-01
1.607652188966172402e-01,5.022174514112173194e-01
1.408309462774721132e-01,5.054608322031957091e-01
2.179517285938293303e-01,5.048407467481182964e-01
1.333902292306936577e-01,5.266711169046749408e-01
2.750598187625721280e-01,4.135521646028387233e-01
1.119292499693258780e-01,5.888650861741773213e-01
1.493134101452397999e-01,5.296032629776822320e-01
1.216289101810688333e-01,5.527317765625664459e-01
1.809931595211799749e-01,5.151471254401954747e-01
1.979587213182610883e-01,5.062515827245810396e-01
1.853798089207356614e-01,4.792977839825132147e-01
1.627892298263448612e-01,5.741457449300850779e-01
1.120452331031034227e-01,5.912604664423131151e-01
2.236080317772498327e-01,4.782101471013818772e-01
1.678575633238526266e-01,5.284683531185746519e-01
1.373770563835713665e-01,5.429043579167323053e-01
2.445946196122389671e-01,4.364314596878816066e-01
1.870257505631829076e-01,4.788868901476934226e-01
1.623719814910268844e-01,5.068059897327791274e-01
9.906755390933948136e-02,5.198421557332901788e-01
2.015910261898920808e-01,4.707753575387382816e-01
1.056970134603125860e-01,5.628696695576238529e-01
1.898706779731759164e-01,5.428746993599478099e-01
1.632285795509546555e-01,5.195488053547044904e-01
1.695612959486452465e-01,5.406791353354523100e-01
1.211419158945695601e-01,5.486947483321112928e-01
1.776311541727561838e-01,5.044896015984933202e-01
1.583436196737411650e-01,5.579879202926371073e-01
1.901362608435574753e-01,4.413791018354248363e-01
1.514448884063521183e-01,5.501298782135591869e-01
2.039339031901498400e-01,5.274901356495778071e-01
9.650377232976335706e-02,5.993493622055120484e-01
1.496042520996784531e-01,5.279430715545645469e-01
1.759569196876377140e-01,4.943480891218586804e-01
1.982137700923808643e-01,4.584299815084088570e-01
2.409768659667315960e-01,3.974081232056458357e-01
1.507249271525600565e-01,5.352252622599823484e-01
1.610420020994272061e-01,5.193375638826280838e-01
1.242782422093921396e-01,5.533065770558367458e-01
