Thread ID,Epoch,Step,Reward
0,7,5,[0.53405358 0.68889347]
0,7,6,[-9.39249315 -9.52796461]
0,7,7,[0.39679554 0.34924459]
0,7,8,[0.41434859 0.40153789]
0,7,9,[0.3759697  0.50710718]
0,7,10,[0.46128828 0.37390336]
0,7,11,[-9.51052436 -9.6212023 ]
0,7,12,[-9.58149866 -9.64090965]
0,7,13,[-9.74634567 -9.68270746]
0,7,14,[-10.28294413 -10.30517996]
0,7,15,[-9.26242439 -9.64755008]
0,7,16,[-9.69151888 -9.72575228]
0,8,1,[-9.46809099 -9.42087508]
0,8,2,[-10.48423166 -10.33878736]
0,8,3,[0.44658077 0.53598863]
0,8,4,[-9.49026159 -9.56703453]
0,8,5,[-9.64854749 -9.47035642]
0,8,6,[-9.7726246  -9.38437456]
0,8,7,[-9.6958716  -9.32693634]
0,8,8,[-9.33126808 -9.64027901]
0,8,9,[0.4125618  0.26102441]
0,8,10,[-10.70010946 -10.5439211 ]
0,8,11,[-9.41320242 -9.71544697]
0,8,12,[0.45326817 0.34598535]
0,8,13,[-10.39855172 -10.41637078]
0,8,14,[-9.58712512 -9.67751522]
0,8,15,[-10.54151524 -10.34135456]
0,8,16,[-9.41842077 -9.57926466]
0,8,17,[0.2910589 0.3955756]
0,8,18,[0.53360919 0.37242621]
0,8,19,[-10.70544604 -10.45659983]
0,8,20,[-9.51080952 -9.59035868]
0,8,21,[-10.34544119 -10.27865975]
0,8,22,[-9.66071129 -9.76398417]
0,8,23,[0.61547783 0.60411754]
0,8,24,[0.66189034 0.82118382]
0,8,25,[-9.42822351 -9.64578513]
0,9,1,[-10.17046262 -10.23941724]
0,9,2,[-9.5857306  -9.22174939]
0,9,3,[-9.8549571  -9.73834965]
0,9,4,[0.21381351 0.30648626]
0,9,5,[0.24024065 0.2538366 ]
0,9,6,[-10.31686825 -10.1822603 ]
0,9,7,[0.92164144 0.96253166]
0,9,8,[-9.53325447 -9.71059294]
0,9,9,[-10.22858456 -10.13204008]
0,9,10,[-9.69737096 -9.54369257]
0,9,11,[-9.49365047 -9.21314108]
0,9,12,[-10.29362247 -10.2346623 ]
0,9,13,[-9.44999276 -9.49507225]
0,10,1,[-9.88163437 -9.83479978]
0,10,2,[-10.08974778 -10.1336545 ]
0,10,3,[0.49173261 0.83581686]
0,10,4,[-9.45202765 -9.35246287]
0,10,5,[0.4266005  0.76708365]
0,10,6,[-9.67865133 -9.27162045]
0,10,7,[0.17279414 0.18672046]
0,10,8,[-10.15595314 -10.11882753]
0,10,9,[-9.57423439 -9.45034387]
0,10,10,[-9.14653913 -9.33299963]
0,10,11,[-10.56162353 -10.38607733]
0,10,12,[-9.3703576  -9.47141656]
0,10,13,[0.4701832  0.51623967]
0,10,14,[-9.87391885 -9.8077641 ]
0,10,15,[-9.35753689 -9.59885091]
0,10,16,[0.43630388 0.570705  ]
0,10,17,[0.61315002 0.38111945]
0,10,18,[-9.64739568 -9.60847507]
0,10,19,[-10.09785447 -10.10985167]
0,10,20,[0.36213084 0.55427616]
0,10,21,[-10.13957205 -10.19113726]
0,10,22,[-9.90412649 -9.87895754]
0,10,23,[0.51656421 0.66687506]
0,10,24,[0.14717548 0.26206652]
0,10,25,[0.70118539 0.61796139]
0,10,26,[-9.8286605 -9.9105037]
0,10,27,[-10.11853814 -10.10068176]
0,11,1,[-9.77236204 -9.83490631]
0,11,2,[0.25623411 0.18736615]
0,11,3,[0.19024073 0.27874275]
0,11,4,[0.53972429 0.79921424]
0,11,5,[0.73748405 0.61591276]
0,11,6,[0.46672859 0.94987506]
0,11,7,[-10.44371714 -10.38122796]
0,11,8,[0.2810879  0.17036607]
0,11,9,[0.85272398 0.90836758]
0,11,10,[0.24887707 0.23662894]
0,11,11,[0.5365297  0.74287213]
0,11,12,[-9.22873577 -9.6492916 ]
0,11,13,[-9.70581214 -9.21400956]
0,11,14,[-9.57065684 -9.65851451]
0,11,15,[0.38963511 0.32672329]
0,11,16,[0.23394242 0.27033666]
0,11,17,[0.53682862 0.6321261 ]
0,11,18,[0.3843369  0.28641777]
0,11,19,[0.4533096  0.39908837]
0,11,20,[0.39525781 0.55881673]
0,11,21,[0.28665571 0.40660502]
0,11,22,[-10.53357656 -10.60559105]
0,11,23,[-10.35985914 -10.25870343]
0,11,24,[-9.54544877 -9.53083651]
0,11,25,[0.42835815 0.49186499]
0,11,26,[0.18728721 0.16222593]
0,11,27,[0.58878374 0.80182797]
0,11,28,[-9.53365531 -9.64168627]
0,12,1,[-9.33324293 -9.5349887 ]
0,12,2,[-10.39096881 -10.20296981]
0,12,3,[-10.52886744 -10.3289455 ]
0,12,4,[0.26404208 0.37289598]
0,12,5,[-9.50888142 -9.72839126]
0,12,6,[-10.69277343 -10.46490869]
0,12,7,[-9.50601927 -9.6254776 ]
0,12,8,[0.44661376 0.54490992]
0,12,9,[0.59684609 0.46596807]
0,12,10,[-10.287969   -10.25591428]
0,12,11,[-10.38227413 -10.72133464]
0,12,12,[-10.52064068 -10.32717013]
0,12,13,[-9.59607104 -9.45506355]
0,12,14,[0.53571748 0.56561883]
0,12,15,[-10.28416808 -10.38811025]
0,12,16,[-9.67836067 -9.65801338]
0,13,1,[-9.65855171 -9.48086114]
0,13,2,[-9.59450943 -9.68456732]
0,13,3,[-10.28332311 -10.51265821]
0,13,4,[-10.18829038 -10.1951271 ]
0,14,1,[0.83241134 0.61058749]
0,14,2,[0.33954262 0.30816756]
0,14,3,[0.54122942 0.42745383]
0,14,4,[-10.36810415 -10.34249019]
0,14,5,[-10.19112234 -10.24030383]
0,14,6,[-9.577769 -9.426435]
0,14,7,[0.39982401 0.5016034 ]
0,14,8,[-9.76991647 -9.6158333 ]
0,14,9,[-10.49735876 -10.25469693]
0,14,10,[0.2817313  0.38838568]
0,14,11,[-10.19995336 -10.24901347]
0,15,1,[-9.68169883 -9.58918394]
0,15,2,[-9.47276303 -9.51171039]
0,15,3,[-9.81364935 -9.5782614 ]
0,15,4,[0.84326212 0.63520656]
0,15,5,[-10.26253033 -10.23254599]
0,15,6,[-9.68989497 -9.62016641]
0,15,7,[-10.33276766 -10.15571514]
0,15,8,[-9.36762477 -9.53528758]
0,15,9,[0.43896445 0.81281036]
0,15,10,[-9.50228513 -9.49572684]
0,15,11,[0.70797594 0.69016409]
0,15,12,[-10.63503259 -10.42751501]
0,15,13,[0.46784026 0.52676212]
0,15,14,[-9.49198392 -9.69522548]
0,15,15,[0.74729514 0.48826109]
0,15,16,[-9.24376443 -9.6337586 ]
0,15,17,[0.4760926  0.47849871]
0,15,18,[0.45429758 0.54454236]
0,15,19,[0.28242872 0.19104079]
0,15,20,[-9.6200338  -9.40822771]
0,15,21,[-9.50366032 -9.07703058]
0,15,22,[-9.3729039  -9.65655337]
0,15,23,[-10.50445985 -10.37467735]
0,15,24,[-9.546818   -9.72346441]
0,15,25,[-9.72649458 -9.77679256]
0,15,26,[-9.72433995 -9.66204999]
0,15,27,[-10.26890958 -10.44620056]
0,15,28,[-9.56054368 -9.68869408]
0,15,29,[-9.1508616  -9.39706164]
0,15,30,[-10.28831265 -10.82983727]
0,15,31,[-10.31649913 -10.3506529 ]
0,15,32,[-10.20886637 -10.3969884 ]
0,15,33,[-9.6477096  -9.42123805]
0,15,34,[0.43400792 0.65820117]
0,15,35,[-9.67854811 -9.30835883]
0,15,36,[-9.57583191 -9.47890509]
0,15,37,[0.32487814 0.22929789]
0,15,38,[-10.29999309 -10.26053891]
0,15,39,[-9.51563478 -9.49990574]
0,15,40,[0.43642045 0.82011558]
0,15,41,[-9.51820028 -9.51784998]
0,15,42,[-10.5059415  -10.20567566]
0,15,43,[-10.18764831 -10.33930725]
0,15,44,[-9.59089629 -9.216051  ]
0,15,45,[-10.26979494 -10.44502565]
0,16,1,[-9.62883255 -9.30213641]
0,16,2,[-10.61743848 -10.31050667]
0,16,3,[-10.23632268 -10.18502316]
0,16,4,[-10.58198052 -10.46320765]
0,16,5,[-9.60226616 -9.555087  ]
0,16,6,[-9.69040721 -9.76753531]
0,16,7,[0.54789461 0.47629024]
0,16,8,[0.17737214 0.26207168]
0,16,9,[0.3839547  0.62764392]
0,16,10,[-9.70347237 -9.29696926]
0,16,11,[-9.45993692 -9.21838717]
0,16,12,[0.26020166 0.17529188]
0,16,13,[0.54402046 0.79852148]
0,16,14,[0.49696251 0.82126376]
0,16,15,[-10.20344443 -10.18808423]
0,16,16,[-9.43615869 -9.35876807]
0,16,17,[-9.09833274 -9.50117361]
0,16,18,[-9.71378106 -9.56177587]
0,16,19,[-9.18567749 -9.54769247]
0,16,20,[-10.52047226 -10.47992467]
0,16,21,[0.46893483 0.90260938]
0,16,22,[-10.50378124 -10.51732399]
0,16,23,[-9.82047723 -9.77523977]
0,16,24,[-9.14269911 -9.46422857]
0,16,25,[0.72924984 0.57869115]
0,16,26,[-9.47560524 -9.56713727]
0,16,27,[-9.75817313 -9.7373434 ]
0,16,28,[0.26800821 0.19925677]
0,16,29,[-10.24677348 -10.23379316]
0,16,30,[-9.71116098 -9.86093213]
0,16,31,[-9.56125602 -9.70561738]
0,16,32,[-10.14028574 -10.21945005]
0,16,33,[-9.65765914 -9.36685569]
0,16,34,[-9.74930699 -9.73634639]
0,16,35,[-9.84923897 -9.83237888]
0,17,1,[-9.54755788 -9.64087344]
0,17,2,[-9.75319149 -9.82750208]
0,17,3,[0.61529314 0.8002328 ]
0,17,4,[-9.52021033 -9.50260564]
0,18,1,[-10.22604868 -10.1291267 ]
0,18,2,[-9.29830646 -9.48749953]
0,18,3,[-9.7019014  -9.48680611]
0,18,4,[0.85242636 0.93959449]
0,18,5,[0.30655813 0.28026132]
0,18,6,[-10.32697095 -10.3238468 ]
0,18,7,[0.97363283 0.67354522]
0,18,8,[0.67697789 0.43329244]
0,18,9,[-10.3253253  -10.21318016]
0,18,10,[-10.21439111 -10.30805389]
0,18,11,[0.65573758 0.68626308]
0,18,12,[-9.55067979 -9.50719926]
0,18,13,[-10.21623696 -10.30742715]
0,18,14,[-10.27639341 -10.57562788]
0,18,15,[-9.42432579 -9.56036047]
0,18,16,[-9.5442044  -9.32758616]
0,18,17,[-9.75266261 -9.60869517]
0,18,18,[-10.14108719 -10.26473292]
0,18,19,[-10.29280141 -10.17523773]
0,18,20,[-9.70548307 -9.61556798]
0,19,1,[0.6263839  0.49547635]
0,19,2,[-9.67061736 -9.58694139]
0,19,3,[-9.66820443 -9.36481804]
0,19,4,[-9.63509688 -9.10243208]
0,19,5,[-9.31227854 -9.68082146]
0,19,6,[0.74993453 0.4350861 ]
0,19,7,[-10.40040787 -10.24038908]
0,19,8,[0.85601681 0.59266276]
0,19,9,[-9.57864967 -9.56471861]
0,19,10,[-10.24386065 -10.30890342]
0,19,11,[-9.58909798 -9.71543659]
0,19,12,[0.55991147 0.77855692]
0,19,13,[-10.54510134 -10.84787015]
0,19,14,[-10.2714019  -10.32503342]
0,19,15,[-9.55481908 -9.53477137]
0,19,16,[-10.22078573 -10.31367917]
0,20,1,[-9.50854704 -9.42833324]
0,21,1,[-9.51010358 -9.33598445]
0,21,2,[-9.68670369 -9.60664704]
0,22,1,[-10.30530458 -10.34325569]
0,22,2,[-10.3514308  -10.31368043]
0,22,3,[0.60194641 0.77709914]
0,22,4,[-10.37253242 -10.40870253]
0,22,5,[-10.40283501 -10.3090945 ]
0,22,6,[-9.50054576 -9.35349797]
0,22,7,[0.53895023 0.42375112]
0,22,8,[0.4539462  0.25030608]
0,22,9,[0.35297003 0.63002395]
0,22,10,[-9.59759752 -9.4697311 ]
0,22,11,[-10.47206336 -10.50390164]
0,22,12,[-9.51396549 -9.33766756]
0,22,13,[-10.70556019 -10.5974249 ]
0,22,14,[-9.54214566 -9.29837537]
0,22,15,[-10.27719273 -10.23086885]
0,22,16,[-9.48301741 -9.58955938]
0,22,17,[0.26756302 0.36099886]
0,22,18,[-9.46911812 -9.63742434]
0,23,1,[-9.33342302 -9.37790639]
0,23,2,[-9.36488914 -9.42331286]
0,23,3,[-9.73716367 -9.728995  ]
0,24,1,[-9.8050784  -9.81133407]
0,24,2,[-9.4252688  -9.68770434]
0,25,1,[-10.24380388 -10.24998798]
0,25,2,[-9.49842641 -9.37812541]
0,25,3,[-9.1004805  -9.72716042]
0,25,4,[-9.62000809 -9.16787352]
0,25,5,[-9.60798417 -9.53577018]
0,25,6,[-10.26143679 -10.15646335]
0,25,7,[0.62802602 0.56859056]
0,25,8,[-9.73385836 -9.7842749 ]
0,25,9,[-9.7511672  -9.79673794]
0,25,10,[-9.86850498 -9.77146926]
0,25,11,[0.748753   0.52789236]
0,25,12,[0.63890647 0.50731314]
0,25,13,[0.61084228 0.72904684]
0,25,14,[-10.21978522 -10.27051624]
0,25,15,[0.26553763 0.39702081]
0,25,16,[-9.39701232 -9.35836324]
0,25,17,[-9.53680441 -9.7064819 ]
0,25,18,[-9.7797787  -9.63321994]
0,25,19,[-9.43512227 -9.61764266]
0,26,1,[-9.27131063 -9.69354693]
0,26,2,[-10.20938535 -10.24119509]
0,26,3,[-10.36883747 -10.40997314]
0,26,4,[-10.17869934 -10.43149161]
0,26,5,[-9.47478393 -9.54863464]
0,26,6,[0.40632146 0.50580947]
0,26,7,[0.63340507 0.57571175]
0,26,8,[-10.16502484 -10.19119439]
0,27,1,[-9.6771398  -9.72024821]
0,27,2,[-9.72335621 -9.74875306]
0,27,3,[-9.6707733  -9.54310346]
0,27,4,[-9.43433251 -9.69707024]
0,27,5,[-10.22133931 -10.3466341 ]
0,27,6,[-10.35926581 -10.3423726 ]
0,27,7,[-9.64097131 -9.46847668]
0,27,8,[0.40930159 0.44923604]
0,27,9,[0.58264934 0.61068499]
0,27,10,[-9.64733681 -9.31034173]
0,27,11,[-10.49574235 -10.77327147]
0,27,12,[-9.53885564 -9.69582236]
0,27,13,[-10.24889079 -10.30274708]
0,27,14,[0.27581996 0.2582069 ]
0,27,15,[-10.50307175 -10.63704931]
0,27,16,[-9.31763969 -9.25293767]
0,27,17,[-9.59373136 -9.66435713]
0,27,18,[0.3727796  0.42660801]
0,27,19,[-10.21002316 -10.29899236]
0,27,20,[-9.34078814 -9.59989435]
0,27,21,[-10.41030764 -10.55780333]
0,27,22,[-10.31611778 -10.28082673]
0,27,23,[-9.26878046 -9.68123879]
0,27,24,[-9.72156902 -9.3579186 ]
0,27,25,[-10.31659097 -10.26571909]
0,27,26,[-9.75228733 -9.72961255]
0,27,27,[-9.24837763 -9.49407509]
0,27,28,[0.52925855 0.58413825]
0,27,29,[0.22132404 0.42139904]
0,27,30,[0.56731879 0.6508481 ]
0,27,31,[-10.25065486 -10.22408657]
0,27,32,[-9.15561695 -9.29193474]
0,27,33,[0.42658618 0.60475535]
0,27,34,[-10.4646452  -10.80840006]
0,27,35,[-9.76899351 -9.59664333]
0,27,36,[-9.57777289 -9.65274118]
0,28,1,[-9.58180947 -9.68981823]
0,28,2,[-9.50527345 -9.46601383]
0,28,3,[-9.85438909 -9.77924336]
0,28,4,[-9.89256917 -9.79645543]
0,28,5,[0.70204684 0.63857586]
0,28,6,[-9.77774136 -9.86775196]
0,28,7,[-9.84417016 -9.8463044 ]
0,28,8,[-9.4460707  -9.67538863]
0,28,9,[-10.4483577  -10.52559721]
0,28,10,[0.18881416 0.26220259]
0,28,11,[-9.66063132 -9.19533467]
0,28,12,[-9.54715602 -9.53924602]
0,28,13,[-10.1450179  -10.20071688]
0,28,14,[-10.20829201 -10.29420742]
0,28,15,[-10.19666982 -10.16136139]
0,28,16,[-9.26711827 -9.52187512]
0,28,17,[-9.62207023 -9.28459871]
0,28,18,[-10.20148331 -10.14261415]
0,28,19,[-10.20839934 -10.12906978]
0,28,20,[0.49202939 0.37936069]
0,28,21,[-10.11707827 -10.19842699]
0,28,22,[-10.55758302 -10.53334555]
0,28,23,[-10.17832925 -10.20464399]
0,28,24,[-9.8346968  -9.76573997]
0,28,25,[-9.62069028 -9.58393579]
0,28,26,[0.46290238 0.41379063]
0,28,27,[-9.38786415 -9.4672436 ]
0,28,28,[0.15964792 0.15567044]
0,28,29,[0.63071743 0.44096696]
0,28,30,[0.44229535 0.67597022]
0,28,31,[-10.19849654 -10.16359922]
0,28,32,[-10.19574684 -10.23897913]
0,28,33,[-9.8367047  -9.89709428]
0,29,1,[0.32204939 0.71330328]
0,29,2,[-10.35668309 -10.1635222 ]
0,29,3,[0.49341563 0.35875405]
0,29,4,[0.53838895 0.43435974]
0,29,5,[0.51179142 0.85764366]
0,29,6,[-9.81827731 -9.79879513]
0,29,7,[-9.74259684 -9.60004137]
0,29,8,[0.29509209 0.23151988]
0,29,9,[0.44410587 0.41947846]
0,29,10,[-9.85101769 -9.64162139]
0,29,11,[0.19422341 0.26091396]
0,29,12,[-9.85561734 -9.74562544]
0,29,13,[-10.48891072 -10.3072555 ]
0,29,14,[-9.29999047 -9.31153675]
0,29,15,[-9.79285197 -9.74172815]
0,29,16,[-9.13915701 -9.43693321]
0,29,17,[-10.51089159 -10.39015221]
0,29,18,[-9.71944196 -9.33079205]
0,29,19,[-10.21173774 -10.24405763]
0,29,20,[-9.80505991 -9.78609918]
0,29,21,[-9.59358763 -9.44679955]
0,29,22,[-9.66790759 -9.60602408]
0,30,1,[-9.21776507 -9.62571674]
0,30,2,[-9.57587883 -9.7024528 ]
0,30,3,[-9.62732629 -9.24940726]
0,30,4,[-10.21120539 -10.19359053]
0,30,5,[0.24382293 0.17311002]
0,30,6,[-10.19040993 -10.1571059 ]
0,31,1,[-9.63261243 -9.433681  ]
0,32,1,[-9.84189274 -9.76094774]
0,32,2,[-9.45898963 -9.59610436]
0,32,3,[-9.60270301 -9.54818145]
0,32,4,[-9.50507169 -9.5192106 ]
0,32,5,[-9.64794947 -9.5835312 ]
0,32,6,[-9.20480503 -9.69108746]
0,32,7,[-9.33736102 -9.49710252]
0,32,8,[-10.15147151 -10.24742106]
0,32,9,[-10.55337295 -10.4732795 ]
0,32,10,[-10.20720232 -10.12952693]
0,32,11,[0.56669975 0.60617883]
0,32,12,[-10.30123655 -10.57760384]
0,33,1,[-9.72058294 -9.61680819]
0,33,2,[-9.5323029  -9.59343525]
0,33,3,[-10.21871196 -10.1463519 ]
0,33,4,[0.26755813 0.28680272]
0,33,5,[0.17623649 0.23607079]
0,33,6,[0.20907842 0.15546538]
0,33,7,[-9.54389645 -9.20009529]
0,33,8,[-9.8304494  -9.81072746]
0,33,9,[0.74386827 0.49252656]
0,33,10,[-9.67551952 -9.84957932]
0,33,11,[-9.320383   -9.55918648]
0,33,12,[-10.20228224 -10.24332246]
0,33,13,[-9.62516135 -9.32959416]
0,33,14,[-9.67975255 -9.50529318]
0,33,15,[-9.52193581 -9.50442095]
0,33,16,[0.50356928 0.54680811]
0,33,17,[0.70829304 0.72781394]
0,33,18,[-10.21121013 -10.19042045]
0,33,19,[-10.25951219 -10.1953132 ]
0,33,20,[-10.31644001 -10.5172686 ]
0,33,21,[-9.39769544 -9.42322725]
0,33,22,[-9.65208249 -9.61263887]
0,33,23,[0.44133044 0.56715186]
0,33,24,[-10.54809886 -10.43695889]
0,33,25,[-9.54149088 -9.470567  ]
0,34,1,[-9.5341451  -9.61246892]
0,34,2,[-9.6700005 -9.7506266]
0,34,3,[-9.67723695 -9.23731312]
0,34,4,[-9.56106365 -9.41187397]
0,34,5,[-9.61640929 -9.61920466]
0,35,1,[-9.63104423 -9.74339074]
0,35,2,[-10.68709065 -10.30778857]
0,35,3,[-9.41549372 -9.44670735]
0,35,4,[-9.3961923  -9.66626634]
0,35,5,[-10.23748039 -10.31310187]
0,35,6,[-10.78210769 -10.43047255]
0,35,7,[0.34625027 0.53010469]
0,35,8,[0.32151181 0.53760386]
0,35,9,[-9.19553721 -9.56090583]
0,35,10,[-9.69722779 -9.73826422]
0,36,1,[-10.19609296 -10.16396102]
0,36,2,[-10.63371282 -10.3049935 ]
0,36,3,[-9.68464168 -9.41120491]
0,36,4,[-9.77374425 -9.68185974]
0,36,5,[-10.23596542 -10.26889214]
0,36,6,[-10.34258997 -10.2617449 ]
0,36,7,[-9.22647941 -9.24434955]
0,36,8,[-10.70150497 -10.51462513]
0,36,9,[-9.2161704  -9.11353821]
0,36,10,[-10.14722752 -10.13557706]
0,37,1,[0.64574122 0.69249042]
0,37,2,[0.44693579 0.50385986]
0,37,3,[-9.69216147 -9.56213955]
0,37,4,[-9.64957732 -9.20468779]
0,37,5,[-9.33661599 -9.63717559]
0,37,6,[-9.35827163 -9.53895322]
0,37,7,[-9.54917266 -9.554216  ]
0,38,1,[-9.39935217 -9.32288246]
0,38,2,[-9.58764133 -9.32820381]
0,38,3,[-9.86619828 -9.82722609]
0,38,4,[-10.15839228 -10.16334002]
0,39,1,[-10.57118315 -10.39518354]
0,39,2,[0.37542626 0.29701122]
0,39,3,[0.50379526 0.40754511]
0,39,4,[-9.79525242 -9.79331025]
0,39,5,[-9.6314827  -9.57329071]
0,40,1,[-9.7835058  -9.78167376]
0,40,2,[0.48554062 0.37481703]
0,40,3,[-9.60477639 -9.64545475]
0,40,4,[-10.21387899 -10.27262961]
0,40,5,[-9.57179959 -9.59872914]
0,40,6,[-10.31206842 -10.25875514]
0,40,7,[-9.70507898 -9.67342702]
0,41,1,[-9.65811873 -9.26617554]
0,41,2,[-10.43412644 -10.22966482]
0,41,3,[-9.45850716 -9.69768601]
0,42,1,[-10.23596024 -10.1219307 ]
0,42,2,[0.57299839 0.47560681]
0,42,3,[-10.48638435 -10.41605876]
0,42,4,[-9.56457256 -9.49459753]
0,42,5,[-9.49180093 -9.73074082]
0,42,6,[-9.53654735 -9.48513755]
0,42,7,[-10.18775383 -10.20983159]
0,42,8,[-9.65104779 -9.3675076 ]
0,42,9,[-9.55277952 -9.54217372]
0,42,10,[-9.83419579 -9.8653543 ]
0,42,11,[-9.3513234  -9.50603944]
0,42,12,[-9.62542741 -9.64115458]
0,42,13,[0.55520508 0.36364059]
0,42,14,[0.5016848  0.40526967]
0,42,15,[0.51154222 0.49339762]
0,42,16,[0.43549817 0.59618568]
0,42,17,[-10.1441673 -10.1753691]
0,42,18,[-10.13468671 -10.19624947]
0,42,19,[0.25860131 0.17826292]
